Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location
P-015157,DEPT_MKT_113,2022-02-14,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Part_Time,LOC_NYC
P-015158,DEPT_ADMIN_131,2022-02-25,New Position,Employee,Fixed Term,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ
P-015159,DEPT_TECH_022,2022-02-14,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_FP
P-015160,DEPT_RISK_052,2022-02-26,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_US_REM
P-015161,DEPT_RISK_041,2022-02-05,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_CHI
P-015162,DEPT_RISK_044,2022-02-07,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_FP
P-015163,DEPT_INVEST_118,2022-02-02,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_DAL
P-015164,DEPT_TECH_020,2022-02-25,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_OTT
P-015165,DEPT_ADMIN_131,2022-02-21,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_CHI
P-015166,DEPT_MKT_113,2022-02-23,New Position,Employee,Regular,JP_0070,Digital Marketing Specialist,Digital Marketing Specialist,Full_Time,LOC_CAL
P-015167,DEPT_MKT_111,2022-02-10,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_TOR_HQ
P-015168,DEPT_TECH_018,2022-02-23,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_TOR_FP
P-015169,DEPT_OPS_068,2022-02-24,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_CA_REM
P-015170,DEPT_SALES_100,2022-02-01,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_OTT
P-015171,DEPT_INVEST_121,2022-02-16,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_VAN
P-015172,DEPT_OPS_071,2022-02-15,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_NYC
P-015173,DEPT_SALES_091,2022-02-17,New Position,Employee,Regular,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_TOR_HQ
P-015174,DEPT_MKT_108,2022-02-23,New Position,Contingent Worker,Contractor,JP_0086,Office Manager,Office Manager,Full_Time,LOC_VAN
P-015175,DEPT_ADMIN_129,2022-02-22,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Part_Time,LOC_NYC
P-015176,DEPT_SALES_091,2022-02-18,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_CA_REM
P-015177,DEPT_SALES_104,2022-02-27,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_TOR_FP
P-015178,DEPT_TECH_016,2022-02-12,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_MIA
P-015179,DEPT_SALES_102,2022-02-21,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_VAN
P-015180,DEPT_LEGAL_084,2022-02-07,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Part_Time,LOC_MIA
P-015181,DEPT_TECH_019,2022-02-04,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_VAN
P-015182,DEPT_CEO_001,2022-02-05,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_TOR_HQ
P-015183,DEPT_RISK_046,2022-02-02,New Position,Employee,Regular,JP_0089,Research Analyst,Research Analyst,Full_Time,LOC_NYC
P-015184,DEPT_TECH_026,2022-02-27,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_TOR_FP
P-015185,DEPT_OPS_060,2022-02-02,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_CA_REM
P-015186,DEPT_OPS_071,2022-02-02,New Position,Contingent Worker,Contractor,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_SF
P-015187,DEPT_FIN_007,2022-02-08,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_MTL
P-015188,DEPT_OPS_072,2022-02-17,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Part_Time,LOC_NYC
P-015189,DEPT_INVEST_124,2022-02-03,New Position,Employee,Fixed Term,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_TOR_HQ
P-015190,DEPT_SALES_104,2022-02-21,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_CAL
P-015191,DEPT_OPS_061,2022-02-09,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_TOR_HQ
P-015192,DEPT_CEO_003,2022-02-23,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_TOR_HQ
P-015193,DEPT_OPS_060,2022-02-03,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CAL
P-015194,DEPT_MKT_111,2022-02-15,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_SF
P-015195,DEPT_INVEST_125,2022-02-15,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_NYC
P-015196,DEPT_TECH_025,2022-02-05,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_FP
P-015197,DEPT_FIN_004,2022-02-04,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_TOR_FP
P-015198,DEPT_INVEST_119,2022-02-18,New Position,Employee,Regular,JP_0078,Chief Human Resources Officer,Chief Human Resources Officer,Full_Time,LOC_NYC
P-015199,DEPT_OPS_060,2022-02-20,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Part_Time,LOC_NYC
P-015200,DEPT_MKT_113,2022-02-01,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_NYC
P-015201,DEPT_TECH_032,2022-02-10,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_FP
P-015202,DEPT_RISK_054,2022-02-27,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-015203,DEPT_OPS_062,2022-02-12,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_FP
P-015204,DEPT_RISK_053,2022-02-12,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_NYC
P-015205,DEPT_INVEST_120,2022-02-09,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Part_Time,LOC_NYC
P-015206,DEPT_OPS_063,2022-02-09,New Position,Employee,Regular,JP_0014,Database Administrator,Database Administrator,Full_Time,LOC_TOR_HQ
P-015207,DEPT_TECH_033,2022-02-15,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_CHI
P-015208,DEPT_TECH_040,2022-02-06,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_CAL
P-015209,DEPT_TECH_037,2022-02-06,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_CAL
P-015210,DEPT_TECH_040,2022-02-10,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ
P-015211,DEPT_OPS_068,2022-02-17,New Position,Employee,Fixed Term,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_CHI
P-015212,DEPT_OPS_068,2022-02-20,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_HQ
P-015213,DEPT_FIN_014,2022-02-17,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ
P-015214,DEPT_FIN_010,2022-03-01,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_HAL
P-015215,DEPT_INVEST_118,2022-03-05,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-015216,DEPT_INVEST_118,2022-03-28,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_MTL
P-015217,DEPT_FIN_008,2022-03-15,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_TOR_FP
P-015218,DEPT_SALES_102,2022-03-07,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_HQ
P-015219,DEPT_RISK_044,2022-03-16,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_TOR_FP
P-015220,DEPT_INVEST_118,2022-03-27,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_MIA
P-015221,DEPT_MKT_110,2022-03-30,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_VAN
P-015222,DEPT_RISK_047,2022-03-22,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_CA_REM
P-015223,DEPT_TECH_037,2022-03-07,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_VAN
P-015224,DEPT_TECH_019,2022-03-11,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_HAL
P-015225,DEPT_TECH_032,2022-03-10,New Position,Employee,Regular,JP_0078,Chief Human Resources Officer,Chief Human Resources Officer,Full_Time,LOC_TOR_HQ
P-015226,DEPT_RISK_052,2022-03-23,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_NYC
P-015227,DEPT_MKT_109,2022-03-26,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_NYC
P-015228,DEPT_OPS_061,2022-03-22,New Position,Contingent Worker,Contractor,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_HAL
P-015229,DEPT_OPS_061,2022-03-03,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_TOR_HQ
P-015230,DEPT_TECH_039,2022-03-16,New Position,Employee,Regular,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_TOR_HQ
P-015231,DEPT_TECH_026,2022-03-12,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Part_Time,LOC_SF
P-015232,DEPT_ADMIN_133,2022-03-28,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_NYC
P-015233,DEPT_FIN_010,2022-03-08,New Position,Employee,Regular,JP_0070,Digital Marketing Specialist,Digital Marketing Specialist,Full_Time,LOC_SF
P-015234,DEPT_HR_081,2022-03-23,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Part_Time,LOC_TOR_HQ
P-015235,DEPT_RISK_048,2022-03-25,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_CA_REM
P-015236,DEPT_TECH_019,2022-03-26,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_CHI
P-015237,DEPT_ADMIN_129,2022-03-12,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_FP
P-015238,DEPT_MKT_109,2022-03-06,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_CA_REM
P-015239,DEPT_TECH_029,2022-03-07,New Position,Contingent Worker,Contractor,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-015240,DEPT_MKT_111,2022-03-02,New Position,Contingent Worker,Contractor,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ
P-015241,DEPT_RISK_053,2022-03-04,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Part_Time,LOC_TOR_HQ
P-015242,DEPT_LEGAL_085,2022-03-04,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_FP
P-015243,DEPT_HR_083,2022-03-25,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_HQ
P-015244,DEPT_RISK_045,2022-03-19,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_MTL
P-015245,DEPT_TECH_018,2022-03-17,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_MTL
P-015246,DEPT_OPS_073,2022-03-15,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_MTL
P-015247,DEPT_OPS_071,2022-03-24,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_MTL
P-015248,DEPT_LEGAL_085,2022-03-24,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_MTL
P-015249,DEPT_SALES_090,2022-03-25,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_MTL
P-015250,DEPT_OPS_058,2022-03-31,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ
P-015251,DEPT_CEO_002,2022-03-09,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-015252,DEPT_LEGAL_086,2022-03-13,New Position,Employee,Regular,JP_0009,IT Support Specialist,IT Support Specialist,Full_Time,LOC_TOR_HQ
P-015253,DEPT_OPS_068,2022-03-25,New Position,Contingent Worker,Contractor,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_MIA
P-015254,DEPT_TECH_026,2022-03-13,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_VAN
P-015255,DEPT_RISK_051,2022-03-14,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_SF
P-015256,DEPT_INVEST_124,2022-03-17,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC
P-015257,DEPT_SALES_095,2022-03-06,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_FP
P-015258,DEPT_SALES_103,2022-03-25,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_VAN
P-015259,DEPT_SALES_095,2022-03-01,New Position,Employee,Fixed Term,JP_0014,Database Administrator,Database Administrator,Full_Time,LOC_TOR_HQ
P-015260,DEPT_MKT_112,2022-03-25,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_TOR_FP
P-015261,DEPT_RISK_054,2022-03-16,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_SF
P-015262,DEPT_SALES_103,2022-03-15,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_VAN
P-015263,DEPT_SALES_103,2022-03-31,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_US_REM
P-015264,DEPT_SALES_105,2022-03-11,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_HQ
P-015265,DEPT_ADMIN_127,2022-03-17,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_HQ
P-015266,DEPT_OPS_066,2022-03-23,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_NYC
P-015267,DEPT_RISK_046,2022-03-11,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_CA_REM
P-015268,DEPT_ADMIN_130,2022-03-06,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_NYC
P-015269,DEPT_RISK_049,2022-03-04,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_VAN
P-015270,DEPT_OPS_072,2022-03-09,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_SF
P-015271,DEPT_SALES_106,2022-03-22,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_MTL
P-015272,DEPT_CEO_002,2022-03-30,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-015273,DEPT_MKT_113,2022-03-29,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Part_Time,LOC_TOR_HQ
P-015274,DEPT_SALES_102,2022-03-27,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_TOR_HQ
P-015275,DEPT_TECH_034,2022-03-02,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_CAL
P-015276,DEPT_CEO_001,2022-03-04,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_MTL
P-015277,DEPT_RISK_044,2022-03-20,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_SF
P-015278,DEPT_OPS_059,2022-03-02,New Position,Employee,Regular,JP_0044,Project Manager,Project Manager,Full_Time,LOC_CAL
P-015279,DEPT_MKT_111,2022-03-23,New Position,Contingent Worker,Contractor,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_CHI
P-015280,DEPT_SALES_103,2022-03-04,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_NYC
P-015281,DEPT_RISK_047,2022-03-30,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_HQ
P-015282,DEPT_HR_083,2022-03-14,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_VAN
P-015283,DEPT_FIN_005,2022-03-12,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-015284,DEPT_OPS_068,2022-03-16,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_CAL
P-015285,DEPT_INVEST_117,2022-03-31,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_CAL
P-015286,DEPT_LEGAL_087,2022-03-21,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Part_Time,LOC_VAN
P-015287,DEPT_OPS_073,2022-03-04,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_FP
P-015288,DEPT_FIN_008,2022-03-01,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_FP
P-015289,DEPT_MKT_111,2022-03-08,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Part_Time,LOC_MTL
P-015290,DEPT_ADMIN_130,2022-03-19,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_CAL
P-015291,DEPT_SALES_104,2022-03-16,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_CAL
P-015292,DEPT_SALES_102,2022-03-07,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_VAN
P-015293,DEPT_LEGAL_085,2022-03-17,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-015294,DEPT_TECH_034,2022-03-03,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_TOR_HQ
P-015295,DEPT_OPS_074,2022-03-25,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-015296,DEPT_TECH_026,2022-03-18,New Position,Employee,Fixed Term,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_SF
P-015297,DEPT_LEGAL_089,2022-03-03,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_FP
P-015298,DEPT_SALES_100,2022-03-28,New Position,Employee,Fixed Term,JP_0036,Risk Manager,Risk Manager,Part_Time,LOC_TOR_HQ
P-015299,DEPT_TECH_038,2022-03-28,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Part_Time,LOC_TOR_HQ
P-015300,DEPT_SALES_102,2022-03-25,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_MTL
P-015301,DEPT_TECH_036,2022-03-26,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_CHI
P-015302,DEPT_LEGAL_087,2022-03-08,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_TOR_HQ
P-015303,DEPT_FIN_013,2022-03-27,New Position,Employee,Fixed Term,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_NYC
P-015304,DEPT_TECH_024,2022-03-05,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_MTL
P-015305,DEPT_LEGAL_086,2022-03-29,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_VAN
P-015306,DEPT_SALES_103,2022-03-06,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_TOR_FP
P-015307,DEPT_TECH_039,2022-03-21,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_TOR_FP
P-015308,DEPT_RISK_041,2022-03-30,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_CAL
P-015309,DEPT_HR_076,2022-03-27,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_FP
P-015310,DEPT_SALES_105,2022-03-02,New Position,Employee,Fixed Term,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_TOR_HQ
P-015311,DEPT_SALES_090,2022-03-12,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_SF
P-015312,DEPT_TECH_027,2022-04-11,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_OTT
P-015313,DEPT_FIN_004,2022-04-20,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ
P-015314,DEPT_HR_078,2022-04-18,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_VAN
P-015315,DEPT_SALES_096,2022-04-09,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_MTL
P-015316,DEPT_ADMIN_133,2022-04-16,New Position,Employee,Fixed Term,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_TOR_FP
P-015317,DEPT_ADMIN_132,2022-04-04,New Position,Employee,Fixed Term,JP_0004,Data Engineer,Data Engineer,Part_Time,LOC_NYC
P-015318,DEPT_SALES_103,2022-04-27,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_VAN
P-015319,DEPT_OPS_071,2022-04-06,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_CHI
P-015320,DEPT_SALES_106,2022-04-05,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_TOR_FP
P-015321,DEPT_FIN_009,2022-04-15,New Position,Employee,Regular,JP_0038,Operations Specialist,Operations Specialist,Part_Time,LOC_TOR_FP
P-015322,DEPT_FIN_013,2022-04-26,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-015323,DEPT_OPS_062,2022-04-12,New Position,Employee,Regular,JP_0065,Mortgage Specialist,Mortgage Specialist,Part_Time,LOC_NYC
P-015324,DEPT_ADMIN_127,2022-04-22,New Position,Employee,Fixed Term,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-015325,DEPT_OPS_071,2022-04-11,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_NYC
P-015326,DEPT_RISK_052,2022-04-12,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_HQ
P-015327,DEPT_SALES_104,2022-04-05,New Position,Contingent Worker,Contractor,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_US_REM
P-015328,DEPT_RISK_048,2022-04-24,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-015329,DEPT_RISK_051,2022-04-01,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_FP
P-015330,DEPT_CEO_001,2022-04-24,New Position,Employee,Regular,JP_0076,Chief Risk Officer,Chief Risk Officer,Part_Time,LOC_HAL
P-015331,DEPT_OPS_075,2022-04-13,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_FP
P-015332,DEPT_HR_077,2022-04-27,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_VAN
P-015333,DEPT_FIN_007,2022-04-28,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_CAL
P-015334,DEPT_SALES_101,2022-04-19,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_MTL
P-015335,DEPT_TECH_022,2022-04-22,New Position,Contingent Worker,Contractor,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_MTL
P-015336,DEPT_TECH_039,2022-04-05,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-015337,DEPT_HR_081,2022-04-18,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_FP
P-015338,DEPT_INVEST_118,2022-04-22,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ
P-015339,DEPT_SALES_102,2022-04-28,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_CHI
P-015340,DEPT_TECH_020,2022-04-27,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_CA_REM
P-015341,DEPT_RISK_051,2022-04-16,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_MTL
P-015342,DEPT_INVEST_114,2022-04-11,New Position,Contingent Worker,Contractor,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_TOR_FP
P-015343,DEPT_TECH_039,2022-04-19,New Position,Employee,Fixed Term,JP_0078,Chief Human Resources Officer,Chief Human Resources Officer,Part_Time,LOC_MTL
P-015344,DEPT_TECH_032,2022-04-01,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ
