Employee_ID|Transaction_WID|Transaction_Effective_Date|Transaction_Entry_Date|Transaction_Type|Position_ID|Effective_Date|Worker_Type|Worker_Sub-Type|Business_Title|Business_Site_ID|Mailstop_Floor|Worker_Status|Active|Active_Status_Date|Hire_Date|Original_Hire_Date|Hire_Reason|Employment_End_Date|Continuous_Service_Date|First_Day_of_Work|Expected_Retirement_Date|Retirement_Eligibility_Date|Retired|Seniority_Date|Severance_Date|Benefits_Service_Date|Company_Service_Date|Time_Off_Service_Date|Vesting_Date|Terminated|Termination_Date|Pay_Through_Date|Primary_Termination_Reason|Primary_Termination_Category|Termination_Involuntary|Secondary_Termination_Reason|Local_Termination_Reason|Not_Eligible_for_Hire|Regrettable_Termination|Hire_Rescinded|Resignation_Date|Last_Day_of_Work|Last_Date_for_Which_Paid|Expected_Date_of_Return|Not_Returning|Return_Unknown|Probation_Start_Date|Probation_End_Date|Academic_Tenure_Date|Has_International_Assignment|Home_Country|Host_Country|International_Assignment_Type|Start_Date_of_International_Assignment|End_Date_of_International_Assignment|Rehire|Eligible_For_Rehire|Action|Action_Code|Action_Reason|Action_Reason_Code|Manager_ID|Soft_Retirement_Indicator|Job_Profile_ID|Sequence_Number|Planned_End_Contract_Date|Job_Entry_Dt|Stock_Grants|Time_Type|Supervisory_Organization|Location|Job_Title|French_Job_Title|Shift_Number|Scheduled_Weekly_Hours|Default_Weekly_Hours|Scheduled_FTE|Work_Model_Start_Date|Work_Model_Type|Worker_Workday_ID
EMP00454|TXN172596116|2025-10-02|2025-10-07 00:00:00|Transfer|POS00591|2025-10-02|Employee|Contract|Business Analyst|LOC00057||Active|True|2023-10-20|2023-10-20|2023-10-20|Transfer||2023-10-20|2023-10-20|||False|2023-10-20||2023-10-20|2023-10-20|2023-10-20|2024-10-19|False|||||False|||False|False|False|||||False|false|2023-10-20|2024-01-18||True|US|CA||||False|N|Transfer|ACT320|Organizational Change|ARC597|EMP00136|False|JP00167|3||2025-10-02||Seasonal|CC00006|LOC00057|Business Analyst|Titre Français: Business Analyst|1|35|40|0.56|2025-10-02|Remote|WID0045402
EMP00454|TXN262592152|2024-10-30|2024-11-06 00:00:00|Lateralove|POS00399|2024-10-30|Employee|Seasonal|Marketing Manager|LOC00045|FL1|Active|True|2023-10-20|2023-10-20|2023-10-20|Transfer||2023-10-20|2023-10-20|||False|2023-10-20||2023-10-20|2023-10-20|2023-10-20|2024-10-19|False|||||False|||False|False|False|||||False|false|2023-10-20|2024-01-18||False|US|AU||||False|N|Lateralove|ACT316|Business Need|ARC694|EMP00056|False|JP00049|4||2024-10-30||Seasonal|CC00003|LOC00045|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2024-10-30|Office|WID0045403
EMP00454|TXN532670429|2026-06-04|2026-06-09 00:00:00|Promotion|POS00151|2026-06-04|Employee|Seasonal|Sales Executive|LOC00051||Active|True|2023-10-20|2023-10-20|2023-10-20|Transfer||2023-10-20|2023-10-20|||False|2023-10-20||2023-10-20|2023-10-20|2023-10-20|2024-10-19|False|||||False|||False|False|False|||||False|false|2023-10-20|2024-01-18||False|US|CA||||False|N|Promotion|ACT793|Organizational Change|ARC406|EMP00339|False|JP00122|5||2026-06-04||Temporary|CC00066|LOC00051|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2026-06-04|Office|WID0045404
EMP00455|TXN971657823|2021-02-20|2021-02-26 00:00:00|Hire|POS00583|2021-02-20|Employee|Seasonal|Marketing Manager|LOC00021||Active|True|2021-02-20|2021-02-20|2021-02-20|New Hire||2021-02-20|2021-02-20|||False|2021-02-20||2021-02-20|2021-02-20|2021-02-20|2022-02-20|False|||||False|||False|False|False|||||False|false|2021-02-20|2021-05-21||False|US|FR||||False|N|Hire|ACT434|Business Need|ARC992|EMP00402|False|JP00112|1||2021-02-20||Seasonal|CC00079|LOC00021|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2021-02-20|Office|WID0045500
EMP00455|TXN752147579|2022-10-02|2022-10-06 00:00:00|Demotion|POS00294|2022-10-02|Employee|Contract|Software Engineer|LOC00042|FL5|Active|True|2021-02-20|2021-02-20|2021-02-20|Transfer||2021-02-20|2021-02-20|||False|2021-02-20||2021-02-20|2021-02-20|2021-02-20|2022-02-20|False|||||False|||False|False|False|||||False|false|2021-02-20|2021-05-21||False|US|US||||False|N|Demotion|ACT599|Employee Request|ARC838|EMP00121|False|JP00058|2||2022-10-02||Contract|CC00059|LOC00042|Software Engineer|Titre Français: Software Engineer|1|37.5|40|1|2022-10-02|Hybrid|WID0045501
EMP00455|TXN190810171|2023-07-04|2023-07-07 00:00:00|Demotion|POS00035|2023-07-04|Employee|Contract|Marketing Manager|LOC00002||Active|True|2021-02-20|2021-02-20|2021-02-20|Transfer||2021-02-20|2021-02-20|||False|2021-02-20||2021-02-20|2021-02-20|2021-02-20|2022-02-20|False|||||False|||False|False|False|||||False|false|2021-02-20|2021-05-21||False|US|AU||||False|N|Demotion|ACT161|Employee Request|ARC962|EMP00076|False|JP00061|3||2023-07-04||Contract|CC00079|LOC00002|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2023-07-04|Remote|WID0045502
EMP00455|TXN677160630|2023-04-29|2023-05-04 00:00:00|Transfer|POS00259|2023-04-29|Employee|Contract|Quality Assurance|LOC00046||Active|True|2021-02-20|2021-02-20|2021-02-20|Transfer||2021-02-20|2021-02-20|||False|2021-02-20||2021-02-20|2021-02-20|2021-02-20|2022-02-20|False|||||False|||False|False|False|||||False|false|2021-02-20|2021-05-21||True|US|US|Inpatriate|||False|N|Transfer|ACT258|Business Need|ARC609|EMP00124|False|JP00028|4||2023-04-29||Seasonal|CC00001|LOC00046|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2023-04-29|Remote|WID0045503
EMP00455|TXN473641559|2022-05-30|2022-06-02 00:00:00|Demotion|POS00161|2022-05-30|Employee|Seasonal|Marketing Manager|LOC00019||Active|True|2021-02-20|2021-02-20|2021-02-20|Transfer||2021-02-20|2021-02-20|||False|2021-02-20||2021-02-20|2021-02-20|2021-02-20|2022-02-20|False|||||False|||False|False|False|||||False|false|2021-02-20|2021-05-21||False|US|UK||||False|N|Demotion|ACT317|Business Need|ARC230|EMP00444|False|JP00150|5||2022-05-30||Regular|CC00039|LOC00019|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2022-05-30|Hybrid|WID0045504
EMP00455|TXN303512446|2023-02-16|2023-02-17 00:00:00|Demotion|POS00412|2023-02-16|Employee|Temporary|Network Engineer|LOC00073||Active|True|2021-02-20|2021-02-20|2021-02-20|Transfer||2021-02-20|2021-02-20|||False|2021-02-20||2021-02-20|2021-02-20|2021-02-20|2022-02-20|False|||||False|||False|False|False|||||False|false|2021-02-20|2021-05-21||True|US|CA||||False|N|Demotion|ACT424|Employee Request|ARC697|EMP00308|False|JP00115|6||2023-02-16||Seasonal|CC00076|LOC00073|Network Engineer|Titre Français: Network Engineer|2|37.5|40|1|2023-02-16|Hybrid|WID0045505
EMP00456|TXN113979022|2024-08-27|2024-09-02 00:00:00|Hire|POS00422|2024-08-27|Employee|Regular|HR Manager|LOC00015|FL5|Terminated|False|2025-06-14|2024-08-27|2024-08-27|New Hire|2025-06-14|2024-08-27|2024-08-27|||False|2024-08-27||2024-08-27|2024-08-27|2024-08-27|2025-08-27|True|2025-06-14|2025-06-14|Termination for Cause|Retirement|False|||False|True|False|2025-06-14|2025-06-14|2025-06-14||True|false|2024-08-27|2024-11-25||True|US|UK||||False|Y|Hire|ACT803|Employee Request|ARC691|EMP00334|False|JP00054|1||2024-08-27||Temporary|CC00068|LOC00015|HR Manager|Titre Français: HR Manager|1|40|40|0.72|2024-08-27|Remote|WID0045600
EMP00456|TXN913585751|2025-05-27|2025-05-30 00:00:00|Lateralove|POS00192|2025-05-27|Employee|Regular|Product Manager|LOC00071||Terminated|False|2025-06-14|2024-08-27|2024-08-27|Transfer|2025-06-14|2024-08-27|2024-08-27|||False|2024-08-27||2024-08-27|2024-08-27|2024-08-27|2025-08-27|True|2025-06-14|2025-06-14|Voluntary Resignation|Retirement|False|||False|False|False||2025-06-14|2025-06-14||True|false|2024-08-27|2024-11-25||True|US|FR||||False|N|Lateralove|ACT768|Employee Request|ARC154|EMP00147|False|JP00002|2||2025-05-27||Seasonal|CC00090|LOC00071|Product Manager|Titre Français: Product Manager|1|40|40|1|2025-05-27|Remote|WID0045601
EMP00457|TXN758482922|2019-04-19|2019-04-20 00:00:00|Hire|POS00279|2019-04-19|Employee|Regular|Finance Manager|LOC00035||Active|True|2019-04-19|2019-04-19|2019-04-19|New Hire||2019-04-19|2019-04-19|||False|2019-04-19||2019-04-19|2019-04-19|2019-04-19|2020-04-18|False|||||False|||False|False|False|||||False|false|2019-04-19|2019-07-18||True|US|DE|Expatriate|||False|N|Hire|ACT461|Employee Request|ARC570|EMP00494|False|JP00141|1||2019-04-19||Regular|CC00080|LOC00035|Finance Manager|Titre Français: Finance Manager|1|40|40|1|2019-04-19|Office|WID0045700
EMP00457|TXN500246386|2020-04-02|2020-04-06 00:00:00|Lateralove|POS00484|2020-04-02|Employee|Contract|Sales Executive|LOC00005||Active|True|2019-04-19|2019-04-19|2019-04-19|Transfer||2019-04-19|2019-04-19|||False|2019-04-19||2019-04-19|2019-04-19|2019-04-19|2020-04-18|False|||||False|||False|False|False|||||False|false|2019-04-19|2019-07-18||True|US|US|Inpatriate|||False|N|Lateralove|ACT953|Employee Request|ARC501|EMP00173|False|JP00136|2||2020-04-02||Regular|CC00075|LOC00005|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2020-04-02|Office|WID0045701
EMP00457|TXN204570639|2019-12-06|2019-12-11 00:00:00|Promotion|POS00428|2019-12-06|Employee|Seasonal|Finance Manager|LOC00051|FL4|Active|True|2019-04-19|2019-04-19|2019-04-19|Transfer||2019-04-19|2019-04-19|||False|2019-04-19||2019-04-19|2019-04-19|2019-04-19|2020-04-18|False|||||False|||False|False|False|||||False|false|2019-04-19|2019-07-18||True|US|AU|Expatriate|||False|N|Promotion|ACT129|Employee Request|ARC732|EMP00322|False|JP00014|3||2019-12-06||Regular|CC00066|LOC00051|Finance Manager|Titre Français: Finance Manager|3|40|40|1|2019-12-06|Hybrid|WID0045702
EMP00457|TXN716851538|2020-02-20|2020-02-23 00:00:00|Lateralove|POS00099|2020-02-20|Employee|Contract|Marketing Manager|LOC00078||Active|True|2019-04-19|2019-04-19|2019-04-19|Transfer||2019-04-19|2019-04-19|||False|2019-04-19||2019-04-19|2019-04-19|2019-04-19|2020-04-18|False|||||False|||False|False|False|||||False|false|2019-04-19|2019-07-18||False|US|CA|Inpatriate|||False|N|Lateralove|ACT821|Business Need|ARC433|EMP00158|False|JP00150|4||2020-02-20||Temporary|CC00011|LOC00078|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2020-02-20|Hybrid|WID0045703
EMP00458|TXN736181043|2022-03-26|2022-03-27 00:00:00|Hire|POS00142|2022-03-26|Employee|Seasonal|Network Engineer|LOC00059||Active|True|2022-03-26|2022-03-26|2022-03-26|New Hire||2022-03-26|2022-03-26|||False|2022-03-26||2022-03-26|2022-03-26|2022-03-26|2023-03-26|False|||||False|||False|False|False|||||False|false|2022-03-26|2022-06-24||False|US|CA||||False|N|Hire|ACT767|Business Need|ARC272|EMP00217|False|JP00007|1||2022-03-26||Regular|CC00013|LOC00059|Network Engineer|Titre Français: Network Engineer|1|40|40|0.71|2022-03-26|Hybrid|WID0045800
EMP00458|TXN243514537|2023-02-19|2023-02-26 00:00:00|Lateralove|POS00566|2023-02-19|Employee|Temporary|System Administrator|LOC00014|FL2|Active|True|2022-03-26|2022-03-26|2022-03-26|Transfer||2022-03-26|2022-03-26|||False|2022-03-26||2022-03-26|2022-03-26|2022-03-26|2023-03-26|False|||||False|||False|False|False|||||False|false|2022-03-26|2022-06-24||True|US|DE|Inpatriate|||False|N|Lateralove|ACT200|Employee Request|ARC478|EMP00401|False|JP00050|2||2023-02-19||Temporary|CC00032|LOC00014|System Administrator|Titre Français: System Administrator|1|40|40|1|2023-02-19|Office|WID0045801
EMP00459|TXN959211979|2023-01-08|2023-01-11 00:00:00|Hire|POS00186|2023-01-08|Employee|Seasonal|Sales Executive|LOC00066||Active|True|2023-01-08|2023-01-08|2023-01-08|New Hire||2023-01-08|2023-01-08|||False|2023-01-08||2023-01-08|2023-01-08|2023-01-08|2024-01-08|False|||||False|||False|False|False|||||False|false|2023-01-08|2023-04-08||False|US|UK||||False|N|Hire|ACT665|Employee Request|ARC523|EMP00227|False|JP00189|1||2023-01-08||Regular|CC00096|LOC00066|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2023-01-08|Office|WID0045900
EMP00459|TXN486876554|2025-10-23|2025-10-26 00:00:00|Demotion|POS00119|2025-10-23|Employee|Seasonal|Finance Manager|LOC00042|FL1|Active|True|2023-01-08|2023-01-08|2023-01-08|Transfer||2023-01-08|2023-01-08|||False|2023-01-08||2023-01-08|2023-01-08|2023-01-08|2024-01-08|False|||||False|||False|False|False|||||False|false|2023-01-08|2023-04-08||True|US|AU||||False|N|Demotion|ACT326|Organizational Change|ARC656|EMP00241|False|JP00140|2||2025-10-23||Seasonal|CC00059|LOC00042|Finance Manager|Titre Français: Finance Manager|1|40|40|0.74|2025-10-23|Remote|WID0045901
EMP00459|TXN864959337|2025-07-05|2025-07-06 00:00:00|Demotion|POS00544|2025-07-05|Employee|Regular|Network Engineer|LOC00067||Active|True|2023-01-08|2023-01-08|2023-01-08|Transfer||2023-01-08|2023-01-08|||False|2023-01-08||2023-01-08|2023-01-08|2023-01-08|2024-01-08|False|||||False|||False|False|False|||||False|false|2023-01-08|2023-04-08||True|US|MX||||False|N|Demotion|ACT516|Business Need|ARC710|EMP00447|False|JP00073|3||2025-07-05||Seasonal|CC00033|LOC00067|Network Engineer|Titre Français: Network Engineer|1|30|40|1|2025-07-05|Hybrid|WID0045902
EMP00460|TXN251936712|2025-10-27|2025-11-02 00:00:00|Hire|POS00439|2025-10-27|Employee|Seasonal|Network Engineer|LOC00069||Active|True|2025-10-27|2025-10-27|2025-10-27|New Hire||2025-10-27|2025-10-27|||False|2025-10-27||2025-10-27|2025-10-27|2025-10-27|2026-10-27|False|||||False|||False|False|False|||||False|false|2025-10-27|2026-01-25||False|US|FR||||False|N|Hire|ACT895|Organizational Change|ARC801|EMP00284|False|JP00101|1||2025-10-27||Contract|CC00029|LOC00069|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2025-10-27|Hybrid|WID0046000
EMP00460|TXN478166802|2027-10-20|2027-10-22 00:00:00|Transfer|POS00235|2027-10-20|Employee|Temporary|Data Analyst|LOC00036||Active|True|2025-10-27|2025-10-27|2025-10-27|Transfer||2025-10-27|2025-10-27|||False|2025-10-27||2025-10-27|2025-10-27|2025-10-27|2026-10-27|False|||||False|||False|False|False|||||False|false|2025-10-27|2026-01-25||True|US|AU||||False|N|Transfer|ACT288|Employee Request|ARC539|EMP00145|False|JP00170|2||2027-10-20||Seasonal|CC00066|LOC00036|Data Analyst|Titre Français: Data Analyst|1|40|40|0.82|2027-10-20|Office|WID0046001
EMP00460|TXN271982553|2027-08-09|2027-08-15 00:00:00|Promotion|POS00344|2027-08-09|Employee|Regular|Business Analyst|LOC00069||Active|True|2025-10-27|2025-10-27|2025-10-27|Transfer||2025-10-27|2025-10-27|||False|2025-10-27||2025-10-27|2025-10-27|2025-10-27|2026-10-27|False|||||False|||False|False|False|||||False|false|2025-10-27|2026-01-25||True|US|CA||||False|N|Promotion|ACT469|Business Need|ARC745|EMP00483|False|JP00056|3||2027-08-09||Temporary|CC00010|LOC00069|Business Analyst|Titre Français: Business Analyst|1|35|40|0.55|2027-08-09|Hybrid|WID0046002
EMP00460|TXN275937729|2027-06-05|2027-06-12 00:00:00|Demotion|POS00305|2027-06-05|Employee|Temporary|Marketing Manager|LOC00040||Active|True|2025-10-27|2025-10-27|2025-10-27|Transfer||2025-10-27|2025-10-27|||False|2025-10-27||2025-10-27|2025-10-27|2025-10-27|2026-10-27|False|||||False|||False|False|False|||||False|false|2025-10-27|2026-01-25||True|US|CA||||False|N|Demotion|ACT925|Organizational Change|ARC212|EMP00234|False|JP00049|4||2027-06-05||Contract|CC00098|LOC00040|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2027-06-05|Hybrid|WID0046003
EMP00460|TXN282707617|2027-01-14|2027-01-18 00:00:00|Demotion|POS00202|2027-01-14|Employee|Seasonal|Data Analyst|LOC00016||Active|True|2025-10-27|2025-10-27|2025-10-27|Transfer||2025-10-27|2025-10-27|||False|2025-10-27||2025-10-27|2025-10-27|2025-10-27|2026-10-27|False|||||False|||False|False|False|||||False|false|2025-10-27|2026-01-25||False|US|MX||||False|N|Demotion|ACT558|Employee Request|ARC557|EMP00111|False|JP00170|5||2027-01-14||Seasonal|CC00004|LOC00016|Data Analyst|Titre Français: Data Analyst|1|40|40|1|2027-01-14|Remote|WID0046004
EMP00461|TXN472817018|2019-05-03|2019-05-09 00:00:00|Hire|POS00450|2019-05-03|Employee|Regular|Finance Manager|LOC00063||Active|True|2019-05-03|2019-05-03|2019-05-03|New Hire||2019-05-03|2019-05-03|||False|2019-05-03||2019-05-03|2019-05-03|2019-05-03|2020-05-02|False|||||False|||False|False|False|||||False|false|2019-05-03|2019-08-01||True|US|FR||||False|N|Hire|ACT252|Employee Request|ARC227|EMP00302|False|JP00088|1||2019-05-03||Regular|CC00065|LOC00063|Finance Manager|Titre Français: Finance Manager|1|40|40|1|2019-05-03|Office|WID0046100
EMP00461|TXN811382367|2019-12-08|2019-12-09 00:00:00|Demotion|POS00133|2019-12-08|Employee|Contract|Marketing Manager|LOC00066||Active|True|2019-05-03|2019-05-03|2019-05-03|Transfer||2019-05-03|2019-05-03|||False|2019-05-03||2019-05-03|2019-05-03|2019-05-03|2020-05-02|False|||||False|||False|False|False|||||False|false|2019-05-03|2019-08-01||False|US|US||||False|N|Demotion|ACT536|Business Need|ARC786|EMP00492|False|JP00095|2||2019-12-08||Contract|CC00007|LOC00066|Marketing Manager|Titre Français: Marketing Manager|3|40|40|1|2019-12-08|Office|WID0046101
EMP00461|TXN449422633|2020-03-05|2020-03-12 00:00:00|Promotion|POS00358|2020-03-05|Employee|Regular|Product Manager|LOC00023|FL4|Active|True|2019-05-03|2019-05-03|2019-05-03|Transfer||2019-05-03|2019-05-03|||False|2019-05-03||2019-05-03|2019-05-03|2019-05-03|2020-05-02|False|||||False|||False|False|False|||||False|false|2019-05-03|2019-08-01||True|US|MX||||False|N|Promotion|ACT789|Business Need|ARC488|EMP00011|False|JP00177|3||2020-03-05||Seasonal|CC00010|LOC00023|Product Manager|Titre Français: Product Manager|1|40|40|1|2020-03-05|Hybrid|WID0046102
EMP00461|TXN655883926|2020-05-03|2020-05-04 00:00:00|Transfer|POS00274|2020-05-03|Employee|Contract|Network Engineer|LOC00010||Active|True|2019-05-03|2019-05-03|2019-05-03|Transfer||2019-05-03|2019-05-03|||False|2019-05-03||2019-05-03|2019-05-03|2019-05-03|2020-05-02|False|||||False|||False|False|False|||||False|false|2019-05-03|2019-08-01||True|US|DE||||False|N|Transfer|ACT213|Organizational Change|ARC483|EMP00323|False|JP00052|4||2020-05-03||Contract|CC00083|LOC00010|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2020-05-03|Office|WID0046103
EMP00461|TXN484864607|2019-11-10|2019-11-15 00:00:00|Demotion|POS00545|2019-11-10|Employee|Contract|Project Manager|LOC00100|FL4|Active|True|2019-05-03|2019-05-03|2019-05-03|Transfer||2019-05-03|2019-05-03|||False|2019-05-03||2019-05-03|2019-05-03|2019-05-03|2020-05-02|False|||||False|||False|False|False|||||False|false|2019-05-03|2019-08-01||True|US|AU||||False|N|Demotion|ACT709|Employee Request|ARC536|EMP00097|False|JP00084|5||2019-11-10||Regular|CC00067|LOC00100|Project Manager|Titre Français: Project Manager|1|40|40|1|2019-11-10|Remote|WID0046104
EMP00462|TXN988818397|2017-09-25|2017-09-29 00:00:00|Hire|POS00144|2017-09-25|Employee|Temporary|Sales Executive|LOC00060|FL1|Active|True|2017-09-25|2017-09-25|2017-09-25|New Hire||2017-09-25|2017-09-25|||False|2017-09-25||2017-09-25|2017-09-25|2017-09-25|2018-09-25|False|||||False|||False|False|False|||||False|false|2017-09-25|2017-12-24||True|US|UK|Expatriate|||False|N|Hire|ACT840|Employee Request|ARC382|EMP00366|False|JP00136|1||2017-09-25||Seasonal|CC00044|LOC00060|Sales Executive|Titre Français: Sales Executive|1|30|40|1|2017-09-25|Office|WID0046200
EMP00462|TXN865800018|2020-01-04|2020-01-04 00:00:00|Transfer|POS00086|2020-01-04|Employee|Temporary|HR Manager|LOC00066||Active|True|2017-09-25|2017-09-25|2017-09-25|Transfer||2017-09-25|2017-09-25|||False|2017-09-25||2017-09-25|2017-09-25|2017-09-25|2018-09-25|False|||||False|||False|False|False|||||False|false|2017-09-25|2017-12-24||True|US|CA||||False|N|Transfer|ACT943|Employee Request|ARC344|EMP00246|False|JP00131|2||2020-01-04||Temporary|CC00059|LOC00066|HR Manager|Titre Français: HR Manager|1|40|40|1|2020-01-04|Hybrid|WID0046201
EMP00462|TXN447867038|2018-02-22|2018-02-25 00:00:00|Demotion|POS00396|2018-02-22|Employee|Regular|Marketing Manager|LOC00006||Active|True|2017-09-25|2017-09-25|2017-09-25|Transfer||2017-09-25|2017-09-25|||False|2017-09-25||2017-09-25|2017-09-25|2017-09-25|2018-09-25|False|||||False|||False|False|False|||||False|false|2017-09-25|2017-12-24||True|US|MX||||False|N|Demotion|ACT963|Business Need|ARC268|EMP00170|False|JP00038|3||2018-02-22||Contract|CC00097|LOC00006|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2018-02-22|Office|WID0046202
EMP00462|TXN952342720|2020-04-07|2020-04-10 00:00:00|Demotion|POS00480|2020-04-07|Employee|Seasonal|Finance Manager|LOC00025|FL1|Active|True|2017-09-25|2017-09-25|2017-09-25|Transfer||2017-09-25|2017-09-25|||False|2017-09-25||2017-09-25|2017-09-25|2017-09-25|2018-09-25|False|||||False|||False|False|False|||||False|false|2017-09-25|2017-12-24||True|US|FR||||False|N|Demotion|ACT928|Organizational Change|ARC701|EMP00394|False|JP00145|4||2020-04-07||Contract|CC00038|LOC00025|Finance Manager|Titre Français: Finance Manager|1|35|40|1|2020-04-07|Remote|WID0046203
EMP00462|TXN703083513|2019-09-22|2019-09-24 00:00:00|Lateralove|POS00262|2019-09-22|Employee|Seasonal|Network Engineer|LOC00002||Active|True|2017-09-25|2017-09-25|2017-09-25|Transfer||2017-09-25|2017-09-25|||False|2017-09-25||2017-09-25|2017-09-25|2017-09-25|2018-09-25|False|||||False|||False|False|False|||||False|false|2017-09-25|2017-12-24||True|US|US|Expatriate|||False|N|Lateralove|ACT397|Business Need|ARC910|EMP00359|False|JP00120|5||2019-09-22||Regular|CC00078|LOC00002|Network Engineer|Titre Français: Network Engineer|1|30|40|1|2019-09-22|Hybrid|WID0046204
EMP00463|TXN788170377|2020-01-07|2020-01-09 00:00:00|Hire|POS00370|2020-01-07|Employee|Temporary|Operations Manager|LOC00037||Active|True|2020-01-07|2020-01-07|2020-01-07|New Hire||2020-01-07|2020-01-07|||False|2020-01-07||2020-01-07|2020-01-07|2020-01-07|2021-01-06|False|||||False|||False|False|False|||||False|false|2020-01-07|2020-04-06||True|US|UK||||False|N|Hire|ACT870|Organizational Change|ARC688|EMP00454|False|JP00179|1||2020-01-07||Temporary|CC00022|LOC00037|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2020-01-07|Hybrid|WID0046300
EMP00463|TXN761440722|2020-10-15|2020-10-19 00:00:00|Demotion|POS00576|2020-10-15|Employee|Temporary|Marketing Manager|LOC00073||Active|True|2020-01-07|2020-01-07|2020-01-07|Transfer||2020-01-07|2020-01-07|||False|2020-01-07||2020-01-07|2020-01-07|2020-01-07|2021-01-06|False|||||False|||False|False|False|||||False|false|2020-01-07|2020-04-06||False|US|MX|Expatriate|||False|N|Demotion|ACT280|Organizational Change|ARC377|EMP00086|False|JP00095|2||2020-10-15||Contract|CC00059|LOC00073|Marketing Manager|Titre Français: Marketing Manager|1|40|40|0.75|2020-10-15|Remote|WID0046301
EMP00464|TXN820778096|2021-03-08|2021-03-13 00:00:00|Hire|POS00207|2021-03-08|Employee|Contract|Marketing Manager|LOC00069||Terminated|False|2025-08-12|2021-03-08|2021-03-08|New Hire|2025-08-12|2021-03-08|2021-03-08|||False|2021-03-08||2021-03-08|2021-03-08|2021-03-08|2022-03-08|True|2025-08-12|2025-08-12|Termination for Cause|Retirement|True|||False|False|False||2025-08-12|2025-08-12||True|false|2021-03-08|2021-06-06||True|US|US||||False|N|Hire|ACT351|Business Need|ARC759|EMP00097|False|JP00112|1||2021-03-08||Contract|CC00046|LOC00069|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2021-03-08|Hybrid|WID0046400
EMP00464|TXN423525130|2022-03-27|2022-04-01 00:00:00|Promotion|POS00340|2022-03-27|Employee|Contract|HR Manager|LOC00097||Terminated|False|2025-08-12|2021-03-08|2021-03-08|Transfer|2025-08-12|2021-03-08|2021-03-08|||False|2021-03-08||2021-03-08|2021-03-08|2021-03-08|2022-03-08|True|2025-08-12|2025-08-12|Contract End|Involuntary|True|||False|True|False|2025-08-12|2025-08-12|2025-08-12||True|false|2021-03-08|2021-06-06||True|US|MX||||False|Y|Promotion|ACT320|Business Need|ARC738|EMP00402|False|JP00074|2||2022-03-27||Temporary|CC00044|LOC00097|HR Manager|Titre Français: HR Manager|1|40|40|1|2022-03-27|Office|WID0046401
EMP00464|TXN626334436|2021-12-23|2021-12-29 00:00:00|Demotion|POS00022|2021-12-23|Employee|Temporary|Network Engineer|LOC00056|FL3|Terminated|False|2025-08-12|2021-03-08|2021-03-08|Transfer|2025-08-12|2021-03-08|2021-03-08|||False|2021-03-08||2021-03-08|2021-03-08|2021-03-08|2022-03-08|True|2025-08-12|2025-08-12|Termination for Cause|Voluntary|True|||False|False|False||2025-08-12|2025-08-12||True|false|2021-03-08|2021-06-06||True|US|US||||False|N|Demotion|ACT178|Business Need|ARC920|EMP00489|False|JP00108|3||2021-12-23||Temporary|CC00003|LOC00056|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2021-12-23|Office|WID0046402
EMP00464|TXN490185211|2021-09-23|2021-09-24 00:00:00|Promotion|POS00525|2021-09-23|Employee|Temporary|Project Manager|LOC00029||Terminated|False|2025-08-12|2021-03-08|2021-03-08|Transfer|2025-08-12|2021-03-08|2021-03-08|||False|2021-03-08||2021-03-08|2021-03-08|2021-03-08|2022-03-08|True|2025-08-12|2025-08-12|RIF|Retirement|False|||False|True|False|2025-08-12|2025-08-12|2025-08-12||True|false|2021-03-08|2021-06-06||False|US|AU||||False|N|Promotion|ACT861|Organizational Change|ARC230|EMP00070|False|JP00107|4||2021-09-23||Regular|CC00038|LOC00029|Project Manager|Titre Français: Project Manager|1|40|40|1|2021-09-23|Hybrid|WID0046403
EMP00464|TXN386336872|2022-05-01|2022-05-07 00:00:00|Transfer|POS00557|2022-05-01|Employee|Regular|Operations Manager|LOC00057|FL1|Terminated|False|2025-08-12|2021-03-08|2021-03-08|Transfer|2025-08-12|2021-03-08|2021-03-08|||False|2021-03-08||2021-03-08|2021-03-08|2021-03-08|2022-03-08|True|2025-08-12|2025-08-12|Voluntary Resignation|Retirement|True|||False|False|False||2025-08-12|2025-08-12||True|false|2021-03-08|2021-06-06||False|US|CA||||False|N|Transfer|ACT802|Employee Request|ARC294|EMP00253|False|JP00126|5||2022-05-01||Seasonal|CC00046|LOC00057|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2022-05-01|Office|WID0046404
