Employee_ID|Transaction_WID|Transaction_Effective_Date|Transaction_Entry_Date|Transaction_Type|Organization_ID|Organization_Type|Sequence_Number|Worker_Workday_ID
EMP00225|TXNO978726649|2021-06-07|2021-06-12 00:00:00|Org Assignment|DPT00006|Supervisory Organization|1|WID00225O83
EMP00226|TXNO182941170|2017-07-09|2017-07-10 00:00:00|Org Assignment|CMP0019|Company|1|WID00226O67
EMP00226|TXNO918033398|2017-07-09|2017-07-13 00:00:00|Org Assignment|CC00075|Cost Center|1|WID00226O67
EMP00226|TXNO849759672|2017-07-09|2017-07-14 00:00:00|Org Assignment|DPT00155|Supervisory Organization|1|WID00226O83
EMP00227|TXNO230334768|2017-11-25|2017-12-02 00:00:00|Org Assignment|CMP0004|Company|1|WID00227O67
EMP00227|TXNO519270685|2017-11-25|2017-11-29 00:00:00|Org Assignment|CC00011|Cost Center|1|WID00227O67
EMP00227|TXNO576621720|2017-11-25|2017-11-25 00:00:00|Org Assignment|DPT00080|Supervisory Organization|1|WID00227O83
EMP00228|TXNO187915305|2024-04-23|2024-04-25 00:00:00|Org Assignment|CMP0006|Company|1|WID00228O67
EMP00228|TXNO453333257|2024-04-23|2024-04-26 00:00:00|Org Assignment|CC00065|Cost Center|1|WID00228O67
EMP00228|TXNO132162107|2024-04-23|2024-04-24 00:00:00|Org Assignment|DPT00144|Supervisory Organization|1|WID00228O83
EMP00229|TXNO353294578|2018-06-17|2018-06-24 00:00:00|Org Assignment|CMP0012|Company|1|WID00229O67
EMP00229|TXNO340281936|2018-06-17|2018-06-18 00:00:00|Org Assignment|CC00012|Cost Center|1|WID00229O67
EMP00229|TXNO434350735|2018-06-17|2018-06-19 00:00:00|Org Assignment|DPT00166|Supervisory Organization|1|WID00229O83
EMP00230|TXNO139193403|2021-02-05|2021-02-07 00:00:00|Org Assignment|CMP0004|Company|1|WID00230O67
EMP00230|TXNO485225924|2021-02-05|2021-02-12 00:00:00|Org Assignment|CC00034|Cost Center|1|WID00230O67
EMP00230|TXNO529870425|2021-02-05|2021-02-08 00:00:00|Org Assignment|DPT00199|Supervisory Organization|1|WID00230O83
EMP00231|TXNO459646223|2017-05-07|2017-05-08 00:00:00|Org Assignment|CMP0002|Company|1|WID00231O67
EMP00231|TXNO566880701|2017-05-07|2017-05-14 00:00:00|Org Assignment|CC00056|Cost Center|1|WID00231O67
EMP00231|TXNO388358290|2017-05-07|2017-05-09 00:00:00|Org Assignment|DPT00174|Supervisory Organization|1|WID00231O83
EMP00232|TXNO485510271|2022-03-11|2022-03-11 00:00:00|Org Assignment|CMP0015|Company|1|WID00232O67
EMP00232|TXNO445956436|2022-03-11|2022-03-11 00:00:00|Org Assignment|CC00036|Cost Center|1|WID00232O67
EMP00232|TXNO515920118|2022-03-11|2022-03-13 00:00:00|Org Assignment|DPT00070|Supervisory Organization|1|WID00232O83
EMP00233|TXNO667193592|2019-07-08|2019-07-11 00:00:00|Org Assignment|CMP0006|Company|1|WID00233O67
EMP00233|TXNO710411081|2019-07-08|2019-07-12 00:00:00|Org Assignment|CC00065|Cost Center|1|WID00233O67
EMP00233|TXNO639799947|2019-07-08|2019-07-14 00:00:00|Org Assignment|DPT00125|Supervisory Organization|1|WID00233O83
EMP00234|TXNO811708289|2022-05-25|2022-05-31 00:00:00|Org Assignment|CMP0003|Company|1|WID00234O67
EMP00234|TXNO921430215|2022-05-25|2022-05-29 00:00:00|Org Assignment|CC00067|Cost Center|1|WID00234O67
EMP00234|TXNO288681245|2022-05-25|2022-05-27 00:00:00|Org Assignment|DPT00021|Supervisory Organization|1|WID00234O83
EMP00235|TXNO711480978|2025-07-19|2025-07-19 00:00:00|Org Assignment|CMP0013|Company|1|WID00235O67
EMP00235|TXNO790606836|2025-07-19|2025-07-26 00:00:00|Org Assignment|CC00027|Cost Center|1|WID00235O67
EMP00235|TXNO520773608|2025-07-19|2025-07-26 00:00:00|Org Assignment|DPT00038|Supervisory Organization|1|WID00235O83
EMP00236|TXNO458714141|2020-03-12|2020-03-18 00:00:00|Org Assignment|CMP0005|Company|1|WID00236O67
EMP00236|TXNO949056999|2020-03-12|2020-03-18 00:00:00|Org Assignment|CC00027|Cost Center|1|WID00236O67
EMP00236|TXNO363905904|2020-03-12|2020-03-19 00:00:00|Org Assignment|DPT00133|Supervisory Organization|1|WID00236O83
EMP00237|TXNO443944964|2024-11-25|2024-11-26 00:00:00|Org Assignment|CMP0016|Company|1|WID00237O67
EMP00237|TXNO564342657|2024-11-25|2024-11-29 00:00:00|Org Assignment|CC00021|Cost Center|1|WID00237O67
EMP00237|TXNO501289255|2024-11-25|2024-12-02 00:00:00|Org Assignment|DPT00078|Supervisory Organization|1|WID00237O83
EMP00238|TXNO892911803|2022-10-15|2022-10-21 00:00:00|Org Assignment|CMP0002|Company|1|WID00238O67
EMP00238|TXNO226551687|2022-10-15|2022-10-21 00:00:00|Org Assignment|CC00035|Cost Center|1|WID00238O67
EMP00238|TXNO400157810|2022-10-15|2022-10-18 00:00:00|Org Assignment|DPT00132|Supervisory Organization|1|WID00238O83
EMP00239|TXNO950014497|2024-02-13|2024-02-18 00:00:00|Org Assignment|CMP0017|Company|1|WID00239O67
EMP00239|TXNO147398637|2024-02-13|2024-02-19 00:00:00|Org Assignment|CC00016|Cost Center|1|WID00239O67
EMP00239|TXNO640159070|2024-02-13|2024-02-19 00:00:00|Org Assignment|DPT00087|Supervisory Organization|1|WID00239O83
EMP00240|TXNO942983492|2017-07-26|2017-07-31 00:00:00|Org Assignment|CMP0015|Company|1|WID00240O67
EMP00240|TXNO247246667|2017-07-26|2017-08-02 00:00:00|Org Assignment|CC00040|Cost Center|1|WID00240O67
EMP00240|TXNO957784973|2017-07-26|2017-07-29 00:00:00|Org Assignment|DPT00056|Supervisory Organization|1|WID00240O83
EMP00241|TXNO788736476|2024-06-08|2024-06-09 00:00:00|Org Assignment|CMP0013|Company|1|WID00241O67
EMP00241|TXNO712742402|2024-06-08|2024-06-11 00:00:00|Org Assignment|CC00073|Cost Center|1|WID00241O67
EMP00241|TXNO885469699|2024-06-08|2024-06-11 00:00:00|Org Assignment|DPT00006|Supervisory Organization|1|WID00241O83
EMP00242|TXNO838610491|2017-07-21|2017-07-22 00:00:00|Org Assignment|CMP0013|Company|1|WID00242O67
EMP00242|TXNO874587228|2017-07-21|2017-07-25 00:00:00|Org Assignment|CC00057|Cost Center|1|WID00242O67
EMP00242|TXNO894597859|2017-07-21|2017-07-27 00:00:00|Org Assignment|DPT00049|Supervisory Organization|1|WID00242O83
EMP00243|TXNO582560785|2019-12-18|2019-12-18 00:00:00|Org Assignment|CMP0017|Company|1|WID00243O67
EMP00243|TXNO585453919|2019-12-18|2019-12-25 00:00:00|Org Assignment|CC00011|Cost Center|1|WID00243O67
EMP00243|TXNO565263178|2019-12-18|2019-12-18 00:00:00|Org Assignment|DPT00083|Supervisory Organization|1|WID00243O83
EMP00244|TXNO532985374|2020-07-16|2020-07-18 00:00:00|Org Assignment|CMP0004|Company|1|WID00244O67
EMP00244|TXNO998439827|2020-07-16|2020-07-21 00:00:00|Org Assignment|CC00053|Cost Center|1|WID00244O67
EMP00244|TXNO505704264|2020-07-16|2020-07-22 00:00:00|Org Assignment|DPT00082|Supervisory Organization|1|WID00244O83
EMP00245|TXNO841272109|2023-09-27|2023-09-30 00:00:00|Org Assignment|CMP0013|Company|1|WID00245O67
EMP00245|TXNO858095156|2023-09-27|2023-09-28 00:00:00|Org Assignment|CC00071|Cost Center|1|WID00245O67
EMP00245|TXNO764659526|2023-09-27|2023-09-29 00:00:00|Org Assignment|DPT00037|Supervisory Organization|1|WID00245O83
EMP00246|TXNO326348804|2017-10-22|2017-10-26 00:00:00|Org Assignment|CMP0002|Company|1|WID00246O67
EMP00246|TXNO296579592|2017-10-22|2017-10-22 00:00:00|Org Assignment|CC00013|Cost Center|1|WID00246O67
EMP00246|TXNO738305205|2017-10-22|2017-10-24 00:00:00|Org Assignment|DPT00192|Supervisory Organization|1|WID00246O83
EMP00247|TXNO424528242|2022-09-16|2022-09-23 00:00:00|Org Assignment|CMP0018|Company|1|WID00247O67
EMP00247|TXNO869283868|2022-09-16|2022-09-19 00:00:00|Org Assignment|CC00095|Cost Center|1|WID00247O67
EMP00247|TXNO149340073|2022-09-16|2022-09-17 00:00:00|Org Assignment|DPT00194|Supervisory Organization|1|WID00247O83
EMP00248|TXNO315697682|2021-03-03|2021-03-10 00:00:00|Org Assignment|CMP0011|Company|1|WID00248O67
EMP00248|TXNO710826770|2021-03-03|2021-03-06 00:00:00|Org Assignment|CC00096|Cost Center|1|WID00248O67
EMP00248|TXNO776244846|2021-03-03|2021-03-08 00:00:00|Org Assignment|DPT00121|Supervisory Organization|1|WID00248O83
EMP00249|TXNO186765955|2022-11-23|2022-11-25 00:00:00|Org Assignment|CMP0006|Company|1|WID00249O67
EMP00249|TXNO830258189|2022-11-23|2022-11-25 00:00:00|Org Assignment|CC00080|Cost Center|1|WID00249O67
EMP00249|TXNO125831743|2022-11-23|2022-11-26 00:00:00|Org Assignment|DPT00018|Supervisory Organization|1|WID00249O83
EMP00250|TXNO115555065|2017-01-02|2017-01-07 00:00:00|Org Assignment|CMP0010|Company|1|WID00250O67
EMP00250|TXNO386826457|2017-01-02|2017-01-02 00:00:00|Org Assignment|CC00092|Cost Center|1|WID00250O67
EMP00250|TXNO445586533|2017-01-02|2017-01-09 00:00:00|Org Assignment|DPT00013|Supervisory Organization|1|WID00250O83
EMP00251|TXNO746313492|2022-05-08|2022-05-09 00:00:00|Org Assignment|CMP0003|Company|1|WID00251O67
EMP00251|TXNO748522271|2022-05-08|2022-05-10 00:00:00|Org Assignment|CC00020|Cost Center|1|WID00251O67
EMP00251|TXNO541829315|2022-05-08|2022-05-14 00:00:00|Org Assignment|DPT00149|Supervisory Organization|1|WID00251O83
EMP00252|TXNO769163800|2020-12-06|2020-12-08 00:00:00|Org Assignment|CMP0008|Company|1|WID00252O67
EMP00252|TXNO702332823|2020-12-06|2020-12-07 00:00:00|Org Assignment|CC00029|Cost Center|1|WID00252O67
EMP00252|TXNO114910717|2020-12-06|2020-12-06 00:00:00|Org Assignment|DPT00177|Supervisory Organization|1|WID00252O83
EMP00253|TXNO334188041|2018-02-02|2018-02-05 00:00:00|Org Assignment|CMP0008|Company|1|WID00253O67
EMP00253|TXNO565693809|2018-02-02|2018-02-09 00:00:00|Org Assignment|CC00096|Cost Center|1|WID00253O67
EMP00253|TXNO995180047|2018-02-02|2018-02-08 00:00:00|Org Assignment|DPT00051|Supervisory Organization|1|WID00253O83
EMP00254|TXNO872466160|2024-11-21|2024-11-25 00:00:00|Org Assignment|CMP0002|Company|1|WID00254O67
EMP00254|TXNO544580964|2024-11-21|2024-11-25 00:00:00|Org Assignment|CC00010|Cost Center|1|WID00254O67
EMP00254|TXNO551622363|2024-11-21|2024-11-26 00:00:00|Org Assignment|DPT00023|Supervisory Organization|1|WID00254O83
EMP00255|TXNO642372631|2016-07-31|2016-08-01 00:00:00|Org Assignment|CMP0004|Company|1|WID00255O67
EMP00255|TXNO851036296|2016-07-31|2016-08-04 00:00:00|Org Assignment|CC00079|Cost Center|1|WID00255O67
EMP00255|TXNO262271750|2016-07-31|2016-08-02 00:00:00|Org Assignment|DPT00149|Supervisory Organization|1|WID00255O83
EMP00256|TXNO353354677|2023-04-05|2023-04-12 00:00:00|Org Assignment|CMP0003|Company|1|WID00256O67
EMP00256|TXNO722149940|2023-04-05|2023-04-10 00:00:00|Org Assignment|CC00092|Cost Center|1|WID00256O67
EMP00256|TXNO661162892|2023-04-05|2023-04-08 00:00:00|Org Assignment|DPT00149|Supervisory Organization|1|WID00256O83
EMP00257|TXNO258040091|2018-06-19|2018-06-20 00:00:00|Org Assignment|CMP0002|Company|1|WID00257O67
EMP00257|TXNO141625057|2018-06-19|2018-06-20 00:00:00|Org Assignment|CC00088|Cost Center|1|WID00257O67
EMP00257|TXNO616231608|2018-06-19|2018-06-22 00:00:00|Org Assignment|DPT00041|Supervisory Organization|1|WID00257O83
EMP00258|TXNO956270304|2020-08-01|2020-08-08 00:00:00|Org Assignment|CMP0005|Company|1|WID00258O67
EMP00258|TXNO894967439|2020-08-01|2020-08-04 00:00:00|Org Assignment|CC00057|Cost Center|1|WID00258O67
EMP00258|TXNO197336294|2020-08-01|2020-08-05 00:00:00|Org Assignment|DPT00160|Supervisory Organization|1|WID00258O83
EMP00259|TXNO106316463|2024-07-16|2024-07-19 00:00:00|Org Assignment|CMP0017|Company|1|WID00259O67
EMP00259|TXNO389285094|2024-07-16|2024-07-18 00:00:00|Org Assignment|CC00033|Cost Center|1|WID00259O67
EMP00259|TXNO621578871|2024-07-16|2024-07-18 00:00:00|Org Assignment|DPT00075|Supervisory Organization|1|WID00259O83
EMP00260|TXNO913974373|2016-05-28|2016-05-29 00:00:00|Org Assignment|CMP0010|Company|1|WID00260O67
EMP00260|TXNO638126410|2016-05-28|2016-06-01 00:00:00|Org Assignment|CC00043|Cost Center|1|WID00260O67
EMP00260|TXNO636245397|2016-05-28|2016-05-30 00:00:00|Org Assignment|DPT00012|Supervisory Organization|1|WID00260O83
EMP00261|TXNO240220213|2021-02-23|2021-02-26 00:00:00|Org Assignment|CMP0017|Company|1|WID00261O67
EMP00261|TXNO747457121|2021-02-23|2021-02-28 00:00:00|Org Assignment|CC00009|Cost Center|1|WID00261O67
EMP00261|TXNO173569140|2021-02-23|2021-02-24 00:00:00|Org Assignment|DPT00153|Supervisory Organization|1|WID00261O83
EMP00262|TXNO788520952|2023-09-05|2023-09-12 00:00:00|Org Assignment|CMP0008|Company|1|WID00262O67
EMP00262|TXNO855914313|2023-09-05|2023-09-08 00:00:00|Org Assignment|CC00023|Cost Center|1|WID00262O67
EMP00262|TXNO197394931|2023-09-05|2023-09-07 00:00:00|Org Assignment|DPT00008|Supervisory Organization|1|WID00262O83
EMP00263|TXNO422995196|2018-04-21|2018-04-26 00:00:00|Org Assignment|CMP0005|Company|1|WID00263O67
EMP00263|TXNO751677769|2018-04-21|2018-04-27 00:00:00|Org Assignment|CC00088|Cost Center|1|WID00263O67
EMP00263|TXNO160118634|2018-04-21|2018-04-23 00:00:00|Org Assignment|DPT00097|Supervisory Organization|1|WID00263O83
EMP00264|TXNO701673430|2023-05-21|2023-05-25 00:00:00|Org Assignment|CMP0010|Company|1|WID00264O67
EMP00264|TXNO688588006|2023-05-21|2023-05-28 00:00:00|Org Assignment|CC00060|Cost Center|1|WID00264O67
EMP00264|TXNO995420181|2023-05-21|2023-05-27 00:00:00|Org Assignment|DPT00173|Supervisory Organization|1|WID00264O83
EMP00265|TXNO603615537|2018-08-26|2018-09-02 00:00:00|Org Assignment|CMP0014|Company|1|WID00265O67
EMP00265|TXNO704525757|2018-08-26|2018-08-28 00:00:00|Org Assignment|CC00054|Cost Center|1|WID00265O67
EMP00265|TXNO121306252|2018-08-26|2018-08-28 00:00:00|Org Assignment|DPT00078|Supervisory Organization|1|WID00265O83
EMP00266|TXNO628720041|2018-07-11|2018-07-12 00:00:00|Org Assignment|CMP0012|Company|1|WID00266O67
EMP00266|TXNO200381959|2018-07-11|2018-07-15 00:00:00|Org Assignment|CC00089|Cost Center|1|WID00266O67
EMP00266|TXNO875673494|2018-07-11|2018-07-13 00:00:00|Org Assignment|DPT00008|Supervisory Organization|1|WID00266O83
EMP00267|TXNO735984841|2022-01-05|2022-01-08 00:00:00|Org Assignment|CMP0006|Company|1|WID00267O67
EMP00267|TXNO469931360|2022-01-05|2022-01-06 00:00:00|Org Assignment|CC00013|Cost Center|1|WID00267O67
EMP00267|TXNO698653789|2022-01-05|2022-01-10 00:00:00|Org Assignment|DPT00042|Supervisory Organization|1|WID00267O83
EMP00268|TXNO443580096|2023-07-25|2023-07-25 00:00:00|Org Assignment|CMP0005|Company|1|WID00268O67
EMP00268|TXNO432855421|2023-07-25|2023-07-31 00:00:00|Org Assignment|CC00078|Cost Center|1|WID00268O67
EMP00268|TXNO984984166|2023-07-25|2023-07-29 00:00:00|Org Assignment|DPT00094|Supervisory Organization|1|WID00268O83
EMP00269|TXNO125832974|2021-01-01|2021-01-01 00:00:00|Org Assignment|CMP0012|Company|1|WID00269O67
EMP00269|TXNO790645612|2021-01-01|2021-01-06 00:00:00|Org Assignment|CC00083|Cost Center|1|WID00269O67
EMP00269|TXNO193543610|2021-01-01|2021-01-01 00:00:00|Org Assignment|DPT00122|Supervisory Organization|1|WID00269O83
EMP00270|TXNO235037031|2024-01-16|2024-01-20 00:00:00|Org Assignment|CMP0002|Company|1|WID00270O67
EMP00270|TXNO123468906|2024-01-16|2024-01-23 00:00:00|Org Assignment|CC00068|Cost Center|1|WID00270O67
EMP00270|TXNO982507769|2024-01-16|2024-01-21 00:00:00|Org Assignment|DPT00113|Supervisory Organization|1|WID00270O83
EMP00271|TXNO515041085|2022-02-13|2022-02-15 00:00:00|Org Assignment|CMP0008|Company|1|WID00271O67
EMP00271|TXNO903557815|2022-02-13|2022-02-17 00:00:00|Org Assignment|CC00067|Cost Center|1|WID00271O67
EMP00271|TXNO350108196|2022-02-13|2022-02-16 00:00:00|Org Assignment|DPT00060|Supervisory Organization|1|WID00271O83
EMP00272|TXNO800202577|2016-08-05|2016-08-07 00:00:00|Org Assignment|CMP0002|Company|1|WID00272O67
EMP00272|TXNO179355637|2016-08-05|2016-08-08 00:00:00|Org Assignment|CC00008|Cost Center|1|WID00272O67
EMP00272|TXNO611751568|2016-08-05|2016-08-05 00:00:00|Org Assignment|DPT00004|Supervisory Organization|1|WID00272O83
EMP00273|TXNO986236186|2021-05-25|2021-05-30 00:00:00|Org Assignment|CMP0007|Company|1|WID00273O67
EMP00273|TXNO312930670|2021-05-25|2021-05-25 00:00:00|Org Assignment|CC00043|Cost Center|1|WID00273O67
EMP00273|TXNO602991276|2021-05-25|2021-05-26 00:00:00|Org Assignment|DPT00080|Supervisory Organization|1|WID00273O83
EMP00274|TXNO993874476|2023-01-05|2023-01-12 00:00:00|Org Assignment|CMP0012|Company|1|WID00274O67
EMP00274|TXNO645528847|2023-01-05|2023-01-08 00:00:00|Org Assignment|CC00068|Cost Center|1|WID00274O67
EMP00274|TXNO522148944|2023-01-05|2023-01-09 00:00:00|Org Assignment|DPT00010|Supervisory Organization|1|WID00274O83
EMP00275|TXNO207288352|2019-09-17|2019-09-20 00:00:00|Org Assignment|CMP0010|Company|1|WID00275O67
EMP00275|TXNO400266301|2019-09-17|2019-09-21 00:00:00|Org Assignment|CC00029|Cost Center|1|WID00275O67
EMP00275|TXNO220582972|2019-09-17|2019-09-19 00:00:00|Org Assignment|DPT00184|Supervisory Organization|1|WID00275O83
EMP00276|TXNO985491531|2021-05-28|2021-06-02 00:00:00|Org Assignment|CMP0012|Company|1|WID00276O67
EMP00276|TXNO407467952|2021-05-28|2021-06-03 00:00:00|Org Assignment|CC00084|Cost Center|1|WID00276O67
EMP00276|TXNO876744009|2021-05-28|2021-05-31 00:00:00|Org Assignment|DPT00060|Supervisory Organization|1|WID00276O83
EMP00277|TXNO160617895|2021-07-19|2021-07-19 00:00:00|Org Assignment|CMP0009|Company|1|WID00277O67
EMP00277|TXNO147347933|2021-07-19|2021-07-24 00:00:00|Org Assignment|CC00086|Cost Center|1|WID00277O67
EMP00277|TXNO187328112|2021-07-19|2021-07-20 00:00:00|Org Assignment|DPT00129|Supervisory Organization|1|WID00277O83
EMP00278|TXNO651382236|2020-07-28|2020-07-31 00:00:00|Org Assignment|CMP0012|Company|1|WID00278O67
EMP00278|TXNO561508244|2020-07-28|2020-07-30 00:00:00|Org Assignment|CC00017|Cost Center|1|WID00278O67
EMP00278|TXNO674857702|2020-07-28|2020-07-28 00:00:00|Org Assignment|DPT00170|Supervisory Organization|1|WID00278O83
EMP00279|TXNO740524802|2022-07-23|2022-07-27 00:00:00|Org Assignment|CMP0020|Company|1|WID00279O67
EMP00279|TXNO711388951|2022-07-23|2022-07-27 00:00:00|Org Assignment|CC00084|Cost Center|1|WID00279O67
EMP00279|TXNO575909382|2022-07-23|2022-07-26 00:00:00|Org Assignment|DPT00051|Supervisory Organization|1|WID00279O83
EMP00280|TXNO289159165|2016-03-13|2016-03-16 00:00:00|Org Assignment|CMP0020|Company|1|WID00280O67
EMP00280|TXNO509125319|2016-03-13|2016-03-18 00:00:00|Org Assignment|CC00095|Cost Center|1|WID00280O67
EMP00280|TXNO932941018|2016-03-13|2016-03-18 00:00:00|Org Assignment|DPT00142|Supervisory Organization|1|WID00280O83
EMP00281|TXNO163664419|2019-02-20|2019-02-22 00:00:00|Org Assignment|CMP0006|Company|1|WID00281O67
EMP00281|TXNO670569278|2019-02-20|2019-02-25 00:00:00|Org Assignment|CC00003|Cost Center|1|WID00281O67
EMP00281|TXNO858798421|2019-02-20|2019-02-27 00:00:00|Org Assignment|DPT00077|Supervisory Organization|1|WID00281O83
EMP00282|TXNO823902428|2019-12-19|2019-12-21 00:00:00|Org Assignment|CMP0019|Company|1|WID00282O67
EMP00282|TXNO496827780|2019-12-19|2019-12-22 00:00:00|Org Assignment|CC00009|Cost Center|1|WID00282O67
EMP00282|TXNO935368257|2019-12-19|2019-12-23 00:00:00|Org Assignment|DPT00191|Supervisory Organization|1|WID00282O83
EMP00283|TXNO181621608|2025-01-02|2025-01-05 00:00:00|Org Assignment|CMP0018|Company|1|WID00283O67
EMP00283|TXNO737989202|2025-01-02|2025-01-06 00:00:00|Org Assignment|CC00013|Cost Center|1|WID00283O67
EMP00283|TXNO775839853|2025-01-02|2025-01-02 00:00:00|Org Assignment|DPT00043|Supervisory Organization|1|WID00283O83
EMP00284|TXNO384929139|2017-06-02|2017-06-09 00:00:00|Org Assignment|CMP0002|Company|1|WID00284O67
EMP00284|TXNO643791136|2017-06-02|2017-06-06 00:00:00|Org Assignment|CC00029|Cost Center|1|WID00284O67
EMP00284|TXNO582876214|2017-06-02|2017-06-03 00:00:00|Org Assignment|DPT00114|Supervisory Organization|1|WID00284O83
EMP00285|TXNO800107953|2020-03-14|2020-03-14 00:00:00|Org Assignment|CMP0014|Company|1|WID00285O67
EMP00285|TXNO133473062|2020-03-14|2020-03-17 00:00:00|Org Assignment|CC00072|Cost Center|1|WID00285O67
EMP00285|TXNO573826095|2020-03-14|2020-03-18 00:00:00|Org Assignment|DPT00062|Supervisory Organization|1|WID00285O83
EMP00286|TXNO879786500|2024-04-03|2024-04-09 00:00:00|Org Assignment|CMP0019|Company|1|WID00286O67
EMP00286|TXNO202361568|2024-04-03|2024-04-08 00:00:00|Org Assignment|CC00048|Cost Center|1|WID00286O67
EMP00286|TXNO917309207|2024-04-03|2024-04-10 00:00:00|Org Assignment|DPT00062|Supervisory Organization|1|WID00286O83
EMP00287|TXNO444088691|2022-10-06|2022-10-07 00:00:00|Org Assignment|CMP0007|Company|1|WID00287O67
EMP00287|TXNO451485372|2022-10-06|2022-10-12 00:00:00|Org Assignment|CC00017|Cost Center|1|WID00287O67
EMP00287|TXNO298566365|2022-10-06|2022-10-08 00:00:00|Org Assignment|DPT00170|Supervisory Organization|1|WID00287O83
EMP00288|TXNO124722084|2021-05-19|2021-05-19 00:00:00|Org Assignment|CMP0002|Company|1|WID00288O67
EMP00288|TXNO716190386|2021-05-19|2021-05-26 00:00:00|Org Assignment|CC00026|Cost Center|1|WID00288O67
EMP00288|TXNO458754020|2021-05-19|2021-05-20 00:00:00|Org Assignment|DPT00139|Supervisory Organization|1|WID00288O83
EMP00289|TXNO468999764|2025-08-12|2025-08-12 00:00:00|Org Assignment|CMP0002|Company|1|WID00289O67
EMP00289|TXNO701979156|2025-08-12|2025-08-16 00:00:00|Org Assignment|CC00061|Cost Center|1|WID00289O67
EMP00289|TXNO820454193|2025-08-12|2025-08-19 00:00:00|Org Assignment|DPT00136|Supervisory Organization|1|WID00289O83
EMP00290|TXNO792636223|2020-05-23|2020-05-27 00:00:00|Org Assignment|CMP0016|Company|1|WID00290O67
EMP00290|TXNO345796121|2020-05-23|2020-05-24 00:00:00|Org Assignment|CC00045|Cost Center|1|WID00290O67
EMP00290|TXNO823287061|2020-05-23|2020-05-25 00:00:00|Org Assignment|DPT00010|Supervisory Organization|1|WID00290O83
EMP00291|TXNO433710333|2024-04-04|2024-04-05 00:00:00|Org Assignment|CMP0006|Company|1|WID00291O67
EMP00291|TXNO728581151|2024-04-04|2024-04-08 00:00:00|Org Assignment|CC00018|Cost Center|1|WID00291O67
EMP00291|TXNO875186566|2024-04-04|2024-04-08 00:00:00|Org Assignment|DPT00060|Supervisory Organization|1|WID00291O83
EMP00292|TXNO627429219|2018-12-08|2018-12-10 00:00:00|Org Assignment|CMP0015|Company|1|WID00292O67
EMP00292|TXNO767393175|2018-12-08|2018-12-11 00:00:00|Org Assignment|CC00054|Cost Center|1|WID00292O67
EMP00292|TXNO979821037|2018-12-08|2018-12-08 00:00:00|Org Assignment|DPT00039|Supervisory Organization|1|WID00292O83
EMP00293|TXNO989803526|2022-12-18|2022-12-23 00:00:00|Org Assignment|CMP0003|Company|1|WID00293O67
EMP00293|TXNO599617218|2022-12-18|2022-12-22 00:00:00|Org Assignment|CC00001|Cost Center|1|WID00293O67
EMP00293|TXNO868878746|2022-12-18|2022-12-21 00:00:00|Org Assignment|DPT00049|Supervisory Organization|1|WID00293O83
EMP00294|TXNO335276127|2024-07-18|2024-07-22 00:00:00|Org Assignment|CMP0009|Company|1|WID00294O67
EMP00294|TXNO488336600|2024-07-18|2024-07-20 00:00:00|Org Assignment|CC00073|Cost Center|1|WID00294O67
EMP00294|TXNO654586443|2024-07-18|2024-07-22 00:00:00|Org Assignment|DPT00121|Supervisory Organization|1|WID00294O83
EMP00295|TXNO356672981|2025-02-27|2025-03-02 00:00:00|Org Assignment|CMP0016|Company|1|WID00295O67
EMP00295|TXNO382565939|2025-02-27|2025-02-27 00:00:00|Org Assignment|CC00081|Cost Center|1|WID00295O67
EMP00295|TXNO122648332|2025-02-27|2025-02-27 00:00:00|Org Assignment|DPT00059|Supervisory Organization|1|WID00295O83
EMP00296|TXNO214106233|2025-11-07|2025-11-10 00:00:00|Org Assignment|CMP0001|Company|1|WID00296O67
EMP00296|TXNO175410196|2025-11-07|2025-11-11 00:00:00|Org Assignment|CC00015|Cost Center|1|WID00296O67
EMP00296|TXNO469726615|2025-11-07|2025-11-14 00:00:00|Org Assignment|DPT00096|Supervisory Organization|1|WID00296O83
EMP00297|TXNO569164426|2024-04-25|2024-04-26 00:00:00|Org Assignment|CMP0006|Company|1|WID00297O67
EMP00297|TXNO330810956|2024-04-25|2024-04-29 00:00:00|Org Assignment|CC00033|Cost Center|1|WID00297O67
EMP00297|TXNO409166452|2024-04-25|2024-04-25 00:00:00|Org Assignment|DPT00060|Supervisory Organization|1|WID00297O83
EMP00298|TXNO423355534|2023-11-03|2023-11-10 00:00:00|Org Assignment|CMP0009|Company|1|WID00298O67
EMP00298|TXNO480678136|2023-11-03|2023-11-05 00:00:00|Org Assignment|CC00003|Cost Center|1|WID00298O67
EMP00298|TXNO695501978|2023-11-03|2023-11-04 00:00:00|Org Assignment|DPT00038|Supervisory Organization|1|WID00298O83
EMP00299|TXNO186096284|2021-04-01|2021-04-08 00:00:00|Org Assignment|CMP0008|Company|1|WID00299O67
EMP00299|TXNO724078275|2021-04-01|2021-04-01 00:00:00|Org Assignment|CC00042|Cost Center|1|WID00299O67
EMP00299|TXNO949598200|2021-04-01|2021-04-08 00:00:00|Org Assignment|DPT00037|Supervisory Organization|1|WID00299O83
EMP00300|TXNO508928418|2022-12-11|2022-12-16 00:00:00|Org Assignment|CMP0008|Company|1|WID00300O67
EMP00300|TXNO253005725|2022-12-11|2022-12-15 00:00:00|Org Assignment|CC00069|Cost Center|1|WID00300O67
